booking_id,customer_id,stylist_id,service_type,booking_date,booking_hour,day_of_week,lead_time_days,duration_mins,price,showed_up,loyalty_tier,location,age,gender,hist_noshow_rate
BK00214,CUST0096,STYLIST02,Haircut,2025-07-09,11,2,1,30,370,1,Gold,Hyderabad,26,Female,0.3076923076923077
BK00215,CUST0427,STYLIST05,Pedicure,2024-09-16,14,0,2,45,640,1,Bronze,Hyderabad,39,Female,0.08333333333333337
BK00216,CUST0318,STYLIST07,Facial,2025-03-19,11,2,7,60,873,1,Gold,Hyderabad,45,Female,0.11764705882352944
BK00217,CUST0496,STYLIST04,Hair Colour,2026-02-17,14,1,0,90,1273,1,Bronze,Nellore,29,Male,0.36363636363636365
BK00218,CUST0421,STYLIST10,Waxing,2026-03-04,11,2,3,30,213,1,Gold,Hyderabad,35,Male,0.05555555555555558
BK00219,CUST0057,STYLIST06,Haircut,2024-07-21,13,6,7,30,349,1,Bronze,Bangalore,32,Female,0.1333333333333333
BK00220,CUST0282,STYLIST03,Manicure,2025-05-31,15,5,7,45,372,1,Bronze,Nellore,47,Female,0.0
BK00221,CUST0285,STYLIST01,Hair Colour,2024-10-14,14,0,1,90,1984,1,Silver,Nellore,56,Female,0.36363636363636365
BK00222,CUST0172,STYLIST07,Pedicure,2025-04-05,12,5,1,45,414,1,Bronze,Hyderabad,60,Female,0.19999999999999996
BK00223,CUST0414,STYLIST08,Hair Spa,2026-01-22,10,3,2,60,980,1,Gold,Nellore,32,Female,0.25
BK00224,CUST0143,STYLIST04,Haircut,2025-10-31,16,4,2,30,339,1,Silver,Hyderabad,58,Female,0.0
BK00225,CUST0458,STYLIST02,Facial,2025-09-27,16,5,0,60,956,0,Silver,Bangalore,53,Female,0.125
BK00226,CUST0059,STYLIST08,Haircut,2024-05-20,18,0,2,30,213,1,Silver,Nellore,44,Female,0.1428571428571429
BK00227,CUST0342,STYLIST08,Facial,2024-11-16,14,5,1,60,743,1,Gold,Chennai,50,Female,0.0
BK00228,CUST0328,STYLIST10,Haircut,2025-06-08,10,6,1,30,206,1,Gold,Nellore,35,Male,0.09090909090909094
BK00229,CUST0136,STYLIST07,Hair Colour,2025-04-11,18,4,0,90,1470,0,Silver,Nellore,61,Female,0.3571428571428571
BK00230,CUST0250,STYLIST09,Haircut,2025-02-27,14,3,7,30,306,1,Bronze,Bangalore,59,Female,0.16666666666666663
BK00231,CUST0316,STYLIST08,Waxing,2024-05-29,10,2,0,30,204,0,Bronze,Nellore,32,Male,0.2727272727272727
BK00232,CUST0425,STYLIST03,Waxing,2024-07-04,16,3,3,30,328,1,Silver,Bangalore,19,Female,0.0714285714285714
BK00233,CUST0294,STYLIST07,Pedicure,2025-08-01,12,4,1,45,680,1,Silver,Hyderabad,46,Female,0.125
BK00234,CUST0225,STYLIST06,Hair Colour,2024-06-13,11,3,2,90,1938,1,Bronze,Nellore,33,Male,0.1333333333333333
BK00235,CUST0327,STYLIST05,Pedicure,2025-04-01,19,1,1,45,572,1,Gold,Chennai,49,Male,0.0
BK00236,CUST0419,STYLIST05,Hair Colour,2025-03-29,17,5,3,90,1511,1,Bronze,Chennai,57,Male,0.18181818181818177
BK00237,CUST0421,STYLIST04,Haircut,2024-12-28,14,5,3,30,292,1,Gold,Hyderabad,35,Male,0.05555555555555558
BK00238,CUST0414,STYLIST06,Haircut,2024-09-20,20,4,1,30,303,1,Gold,Nellore,32,Female,0.25
BK00239,CUST0446,STYLIST09,Hair Spa,2026-01-23,14,4,14,60,920,1,Silver,Nellore,20,Male,0.0
BK00240,CUST0018,STYLIST06,Haircut,2024-06-05,12,2,2,30,222,1,Bronze,Chennai,23,Other,0.09999999999999998
BK00241,CUST0427,STYLIST03,Hair Colour,2024-10-28,12,0,0,90,1086,1,Bronze,Hyderabad,39,Female,0.08333333333333337
BK00242,CUST0014,STYLIST08,Hair Colour,2025-07-13,18,6,7,90,803,1,Gold,Hyderabad,60,Male,0.3076923076923077
BK00243,CUST0063,STYLIST02,Hair Spa,2024-09-09,20,0,1,60,629,1,Bronze,Nellore,61,Male,0.1333333333333333
BK00244,CUST0165,STYLIST10,Hair Colour,2025-10-10,9,4,3,90,1813,1,Silver,Hyderabad,33,Female,0.0
BK00245,CUST0099,STYLIST09,Waxing,2025-06-08,20,6,2,30,388,1,Gold,Nellore,36,Male,0.08333333333333337
BK00246,CUST0087,STYLIST02,Haircut,2025-05-07,20,2,7,30,338,1,Bronze,Hyderabad,37,Female,0.125
BK00247,CUST0069,STYLIST08,Haircut,2025-01-11,18,5,2,30,201,1,Silver,Hyderabad,57,Male,0.0
BK00248,CUST0330,STYLIST06,Waxing,2025-02-27,16,3,0,30,238,1,Bronze,Nellore,42,Male,0.125
BK00249,CUST0287,STYLIST09,Waxing,2025-04-07,19,0,1,30,340,1,Silver,Chennai,32,Male,0.1428571428571429
BK00250,CUST0318,STYLIST01,Hair Colour,2025-06-07,16,5,2,90,1183,1,Gold,Hyderabad,45,Female,0.11764705882352944
BK00251,CUST0382,STYLIST05,Waxing,2025-12-03,15,2,7,30,214,1,Bronze,Nellore,40,Female,0.2142857142857143
BK00252,CUST0160,STYLIST06,Facial,2026-04-25,17,5,1,60,894,1,Bronze,Nellore,42,Female,0.2857142857142857
BK00253,CUST0470,STYLIST09,Waxing,2026-02-15,17,6,0,30,482,0,Silver,Nellore,44,Female,0.18181818181818177
BK00254,CUST0073,STYLIST08,Manicure,2024-09-01,16,6,1,45,417,1,Bronze,Nellore,33,Female,0.33333333333333337
BK00255,CUST0303,STYLIST10,Waxing,2024-06-08,17,5,0,30,475,1,Bronze,Nellore,33,Other,0.0
BK00256,CUST0036,STYLIST04,Hair Colour,2025-05-14,16,2,3,90,1061,1,Bronze,Nellore,61,Female,0.2222222222222222
BK00257,CUST0115,STYLIST03,Facial,2026-01-24,11,5,1,60,1007,1,Bronze,Nellore,18,Female,0.4375
BK00258,CUST0031,STYLIST04,Pedicure,2025-05-07,15,2,0,45,662,0,Bronze,Nellore,54,Male,0.36363636363636365
BK00259,CUST0394,STYLIST08,Hair Spa,2026-03-31,16,1,14,60,539,1,Bronze,Nellore,50,Male,0.08333333333333337
BK00260,CUST0402,STYLIST06,Bridal Package,2024-11-27,11,2,0,180,5304,1,Gold,Nellore,23,Female,0.08333333333333337
BK00261,CUST0079,STYLIST03,Manicure,2025-04-12,19,5,2,45,409,1,Silver,Chennai,19,Male,0.19999999999999996
BK00262,CUST0224,STYLIST04,Waxing,2025-11-22,15,5,2,30,348,1,Bronze,Hyderabad,55,Female,0.11764705882352944
BK00263,CUST0295,STYLIST10,Hair Colour,2024-09-09,15,0,0,90,1334,1,Silver,Chennai,52,Female,0.18181818181818177
BK00264,CUST0226,STYLIST03,Facial,2025-11-29,10,5,0,60,771,0,Silver,Nellore,30,Female,0.25
BK00265,CUST0030,STYLIST03,Hair Spa,2026-03-02,11,0,0,60,571,1,Silver,Chennai,54,Female,0.0
BK00266,CUST0378,STYLIST04,Pedicure,2025-01-02,12,3,1,45,508,1,Silver,Chennai,45,Male,0.18181818181818177
BK00267,CUST0301,STYLIST04,Haircut,2024-12-28,18,5,1,30,301,1,Bronze,Nellore,51,Female,0.2142857142857143
BK00268,CUST0249,STYLIST02,Waxing,2025-05-24,16,5,3,30,358,1,Bronze,Nellore,33,Female,0.07692307692307687
BK00269,CUST0130,STYLIST05,Waxing,2025-06-25,17,2,2,30,371,1,Bronze,Bangalore,36,Male,0.2727272727272727
BK00270,CUST0374,STYLIST01,Facial,2024-12-28,11,5,2,60,1087,0,Silver,Hyderabad,31,Female,0.2857142857142857
BK00271,CUST0021,STYLIST03,Waxing,2024-07-10,20,2,0,30,430,1,Bronze,Nellore,56,Female,0.18181818181818177
BK00272,CUST0194,STYLIST03,Facial,2025-01-31,16,4,7,60,650,1,Bronze,Chennai,27,Female,0.0
BK00273,CUST0417,STYLIST09,Hair Colour,2025-05-07,18,2,14,90,873,1,Gold,Nellore,63,Male,0.0
BK00274,CUST0029,STYLIST07,Haircut,2025-10-21,17,1,1,30,326,1,Gold,Hyderabad,60,Male,0.0
BK00275,CUST0021,STYLIST07,Haircut,2025-06-04,17,2,1,30,389,0,Bronze,Nellore,56,Female,0.18181818181818177
BK00276,CUST0432,STYLIST10,Hair Colour,2025-07-16,12,2,0,90,1670,1,Platinum,Hyderabad,48,Female,0.1428571428571429
BK00277,CUST0196,STYLIST07,Waxing,2025-07-31,14,3,7,30,496,0,Bronze,Nellore,48,Female,0.125
BK00278,CUST0101,STYLIST06,Manicure,2024-11-28,19,3,0,45,414,1,Gold,Hyderabad,25,Male,0.07692307692307687
BK00279,CUST0012,STYLIST06,Haircut,2025-03-17,12,0,2,30,265,1,Silver,Nellore,32,Female,0.08333333333333337
BK00280,CUST0147,STYLIST08,Facial,2025-05-12,14,0,1,60,999,1,Bronze,Nellore,46,Female,0.0
BK00281,CUST0243,STYLIST07,Hair Spa,2025-02-11,9,1,0,60,540,1,Gold,Hyderabad,43,Female,0.33333333333333337
BK00282,CUST0261,STYLIST10,Haircut,2024-08-04,16,6,1,30,317,1,Silver,Nellore,42,Male,0.2222222222222222
BK00283,CUST0209,STYLIST02,Pedicure,2025-04-17,11,3,1,45,636,1,Bronze,Nellore,28,Female,0.25
BK00284,CUST0286,STYLIST09,Pedicure,2024-09-17,17,1,0,45,522,1,Silver,Hyderabad,55,Female,0.5
BK00285,CUST0489,STYLIST06,Manicure,2025-08-27,11,2,2,45,572,1,Gold,Bangalore,44,Male,0.21052631578947367
BK00286,CUST0186,STYLIST02,Facial,2025-01-06,16,0,2,60,793,1,Silver,Chennai,40,Female,0.18181818181818177
BK00287,CUST0182,STYLIST06,Facial,2025-04-01,13,1,0,60,892,1,Silver,Nellore,44,Male,0.36363636363636365
BK00288,CUST0478,STYLIST05,Manicure,2024-10-21,14,0,7,45,437,0,Gold,Nellore,35,Female,0.15384615384615385
BK00289,CUST0227,STYLIST10,Facial,2026-03-02,15,0,0,60,1171,1,Bronze,Chennai,38,Male,0.0
BK00290,CUST0122,STYLIST04,Manicure,2025-03-12,15,2,2,45,310,1,Bronze,Nellore,44,Male,0.375
BK00291,CUST0372,STYLIST01,Hair Colour,2026-04-02,9,3,2,90,1354,0,Silver,Nellore,34,Female,0.375
BK00292,CUST0327,STYLIST10,Haircut,2024-05-07,12,1,1,30,203,1,Gold,Chennai,49,Male,0.0
BK00293,CUST0069,STYLIST10,Waxing,2024-10-27,17,6,1,30,293,1,Silver,Hyderabad,57,Male,0.0
BK00294,CUST0225,STYLIST05,Bridal Package,2025-02-27,12,3,1,180,5208,1,Bronze,Nellore,33,Male,0.1333333333333333
BK00295,CUST0213,STYLIST04,Manicure,2025-07-04,10,4,0,45,536,1,Silver,Nellore,41,Female,0.11111111111111116
BK00296,CUST0332,STYLIST03,Manicure,2025-09-15,15,0,1,45,373,1,Silver,Nellore,62,Female,0.0
BK00297,CUST0141,STYLIST09,Pedicure,2025-09-28,16,6,3,45,561,1,Bronze,Nellore,49,Female,0.11111111111111116
BK00298,CUST0266,STYLIST02,Haircut,2025-12-28,15,6,0,30,362,0,Bronze,Chennai,57,Other,0.1428571428571429
BK00299,CUST0480,STYLIST04,Hair Colour,2025-12-15,16,0,2,90,958,0,Bronze,Nellore,58,Female,0.1428571428571429
BK00300,CUST0449,STYLIST07,Manicure,2024-10-31,10,3,1,45,407,1,Bronze,Nellore,41,Female,0.09090909090909094
BK00301,CUST0323,STYLIST04,Waxing,2025-01-10,13,4,2,30,210,1,Bronze,Nellore,20,Female,0.19999999999999996
BK00302,CUST0159,STYLIST08,Waxing,2025-11-29,12,5,1,30,258,1,Bronze,Nellore,41,Female,0.0
BK00303,CUST0308,STYLIST08,Bridal Package,2025-03-04,16,1,1,180,9425,1,Bronze,Chennai,62,Female,0.23076923076923073
BK00304,CUST0073,STYLIST01,Haircut,2024-06-10,9,0,2,30,200,1,Bronze,Nellore,33,Female,0.33333333333333337
BK00305,CUST0415,STYLIST05,Manicure,2026-01-21,13,2,1,45,301,0,Bronze,Nellore,43,Female,0.09090909090909094
BK00306,CUST0101,STYLIST01,Hair Colour,2025-10-02,10,3,1,90,1782,1,Gold,Hyderabad,25,Male,0.07692307692307687
BK00307,CUST0343,STYLIST09,Manicure,2025-02-22,11,5,0,45,409,1,Bronze,Bangalore,29,Female,0.09999999999999998
BK00308,CUST0290,STYLIST07,Facial,2024-07-01,19,0,3,60,761,1,Bronze,Chennai,28,Male,0.30000000000000004
BK00309,CUST0080,STYLIST07,Hair Colour,2025-09-25,16,3,7,90,1823,1,Bronze,Nellore,38,Female,0.16666666666666663
BK00310,CUST0244,STYLIST04,Manicure,2024-08-07,15,2,1,45,488,1,Bronze,Nellore,50,Female,0.11111111111111116
BK00311,CUST0222,STYLIST01,Hair Colour,2026-04-01,13,2,0,90,1130,1,Bronze,Hyderabad,53,Female,0.08333333333333337
BK00312,CUST0439,STYLIST07,Manicure,2024-06-10,16,0,0,45,465,0,Gold,Bangalore,18,Female,0.0714285714285714
BK00313,CUST0384,STYLIST05,Pedicure,2026-02-25,9,2,3,45,538,1,Bronze,Nellore,49,Female,0.1428571428571429
BK00314,CUST0389,STYLIST09,Manicure,2024-06-15,11,5,3,45,419,0,Bronze,Nellore,54,Male,0.2142857142857143
BK00315,CUST0199,STYLIST02,Haircut,2024-11-10,17,6,1,30,393,1,Gold,Nellore,41,Female,0.11111111111111116
BK00316,CUST0444,STYLIST01,Manicure,2026-03-05,20,3,2,45,410,1,Bronze,Chennai,58,Male,0.2142857142857143
BK00317,CUST0376,STYLIST05,Manicure,2025-09-11,11,3,0,45,410,1,Bronze,Nellore,42,Female,0.1333333333333333
BK00318,CUST0417,STYLIST01,Bridal Package,2025-02-15,12,5,1,180,14218,1,Gold,Nellore,63,Male,0.0
BK00319,CUST0358,STYLIST05,Facial,2026-01-09,18,4,1,60,1018,1,Silver,Nellore,46,Male,0.23529411764705888
BK00320,CUST0402,STYLIST02,Haircut,2025-05-23,10,4,0,30,249,1,Gold,Nellore,23,Female,0.08333333333333337
BK00321,CUST0272,STYLIST09,Haircut,2024-08-22,18,3,3,30,365,1,Bronze,Hyderabad,60,Female,0.07692307692307687
BK00322,CUST0216,STYLIST06,Haircut,2025-04-07,19,0,0,30,229,1,Bronze,Hyderabad,52,Female,0.0625
BK00323,CUST0288,STYLIST02,Pedicure,2025-08-24,15,6,1,45,686,1,Gold,Chennai,56,Male,0.08333333333333337
BK00324,CUST0296,STYLIST07,Facial,2025-03-26,11,2,7,60,846,1,Gold,Hyderabad,61,Female,0.11111111111111116
BK00325,CUST0359,STYLIST03,Facial,2025-01-10,18,4,2,60,970,0,Bronze,Nellore,40,Female,0.2222222222222222
BK00326,CUST0246,STYLIST02,Hair Colour,2026-02-13,10,4,0,90,1611,1,Bronze,Nellore,35,Male,0.15384615384615385
BK00327,CUST0254,STYLIST10,Haircut,2024-08-19,17,0,2,30,366,1,Gold,Chennai,60,Female,0.1428571428571429
BK00328,CUST0098,STYLIST09,Hair Colour,2024-09-27,19,4,2,90,1840,1,Bronze,Bangalore,51,Male,0.16666666666666663
BK00329,CUST0154,STYLIST05,Hair Spa,2024-12-21,11,5,0,60,944,1,Gold,Chennai,46,Female,0.09999999999999998
BK00330,CUST0025,STYLIST05,Waxing,2025-07-14,10,0,3,30,459,1,Bronze,Nellore,42,Female,0.125
BK00331,CUST0339,STYLIST06,Manicure,2024-06-30,12,6,7,45,315,1,Gold,Nellore,39,Male,0.2222222222222222
BK00332,CUST0134,STYLIST08,Pedicure,2026-04-01,15,2,2,45,416,1,Gold,Chennai,64,Female,0.06666666666666665
BK00333,CUST0044,STYLIST04,Pedicure,2024-06-23,16,6,7,45,538,1,Bronze,Hyderabad,41,Female,0.125
BK00334,CUST0471,STYLIST05,Hair Spa,2025-01-12,16,6,1,60,843,0,Silver,Hyderabad,48,Male,0.30000000000000004
BK00335,CUST0015,STYLIST06,Manicure,2025-08-26,9,1,7,45,305,1,Bronze,Nellore,24,Female,0.11111111111111116
BK00336,CUST0466,STYLIST07,Hair Colour,2025-11-15,11,5,0,90,1334,1,Silver,Nellore,52,Female,0.125
BK00337,CUST0063,STYLIST02,Facial,2024-12-28,17,5,0,60,658,0,Bronze,Nellore,61,Male,0.1333333333333333
BK00338,CUST0138,STYLIST08,Bridal Package,2024-11-05,13,1,2,180,6313,1,Gold,Hyderabad,42,Male,0.09090909090909094
BK00339,CUST0425,STYLIST05,Haircut,2024-07-31,11,2,1,30,236,1,Silver,Bangalore,19,Female,0.0714285714285714
BK00340,CUST0047,STYLIST07,Hair Spa,2026-04-23,15,3,1,60,550,1,Silver,Chennai,32,Female,0.2222222222222222
BK00341,CUST0061,STYLIST06,Haircut,2025-09-23,10,1,2,30,296,1,Bronze,Bangalore,60,Male,0.19999999999999996
BK00342,CUST0149,STYLIST02,Facial,2025-07-18,20,4,1,60,694,1,Bronze,Chennai,29,Female,0.18181818181818177
BK00343,CUST0134,STYLIST02,Pedicure,2025-01-22,10,2,2,45,592,0,Gold,Chennai,64,Female,0.06666666666666665
BK00344,CUST0100,STYLIST03,Hair Colour,2026-04-27,17,0,0,90,1716,0,Silver,Chennai,56,Female,0.4545454545454546
BK00345,CUST0302,STYLIST04,Haircut,2025-05-18,17,6,14,30,372,1,Bronze,Hyderabad,40,Male,0.07692307692307687
BK00346,CUST0257,STYLIST10,Waxing,2024-08-25,10,6,1,30,412,1,Gold,Chennai,60,Female,0.25
BK00347,CUST0006,STYLIST07,Hair Colour,2025-07-17,11,3,1,90,1597,1,Bronze,Nellore,45,Female,0.2857142857142857
BK00348,CUST0012,STYLIST10,Waxing,2026-04-24,15,4,1,30,224,1,Silver,Nellore,32,Female,0.08333333333333337
BK00349,CUST0407,STYLIST09,Waxing,2025-01-19,13,6,2,30,412,1,Silver,Nellore,29,Female,0.08333333333333337
BK00350,CUST0015,STYLIST08,Waxing,2026-02-11,9,2,2,30,360,1,Bronze,Nellore,24,Female,0.11111111111111116
BK00351,CUST0304,STYLIST01,Haircut,2026-01-20,15,1,7,30,359,1,Bronze,Hyderabad,29,Male,0.0
BK00352,CUST0340,STYLIST01,Hair Colour,2025-08-25,11,0,0,90,1338,1,Silver,Nellore,58,Female,0.0
BK00353,CUST0025,STYLIST03,Manicure,2025-12-28,11,6,7,45,585,1,Bronze,Nellore,42,Female,0.125
BK00354,CUST0400,STYLIST10,Facial,2024-11-21,12,3,1,60,609,1,Gold,Nellore,33,Female,0.2222222222222222
BK00355,CUST0477,STYLIST01,Haircut,2025-11-16,15,6,0,30,367,1,Bronze,Bangalore,51,Female,0.0
BK00356,CUST0176,STYLIST07,Haircut,2025-10-05,20,6,1,30,295,0,Bronze,Nellore,42,Female,0.09999999999999998
BK00357,CUST0113,STYLIST10,Manicure,2024-09-12,11,3,1,45,353,1,Silver,Chennai,36,Female,0.33333333333333337
BK00358,CUST0191,STYLIST05,Manicure,2024-08-14,19,2,1,45,563,1,Silver,Nellore,28,Female,0.06666666666666665
BK00359,CUST0079,STYLIST02,Hair Spa,2026-04-13,10,0,7,60,869,0,Silver,Chennai,19,Male,0.19999999999999996
BK00360,CUST0238,STYLIST09,Haircut,2024-07-03,16,2,0,30,338,1,Silver,Hyderabad,57,Female,0.125
BK00361,CUST0086,STYLIST10,Hair Colour,2024-08-23,11,4,0,90,1296,1,Bronze,Nellore,41,Female,0.09999999999999998
BK00362,CUST0418,STYLIST01,Haircut,2025-01-29,18,2,0,30,240,1,Gold,Nellore,26,Male,0.0
BK00363,CUST0294,STYLIST05,Waxing,2026-02-01,11,6,7,30,357,1,Silver,Hyderabad,46,Female,0.125
BK00364,CUST0271,STYLIST10,Haircut,2025-04-02,18,2,1,30,209,1,Gold,Nellore,53,Female,0.0
BK00365,CUST0341,STYLIST10,Waxing,2025-09-01,14,0,14,30,430,1,Silver,Hyderabad,59,Female,0.125
BK00366,CUST0031,STYLIST01,Facial,2025-03-14,10,4,3,60,886,1,Bronze,Nellore,54,Male,0.36363636363636365
BK00367,CUST0337,STYLIST05,Pedicure,2025-02-20,15,3,1,45,480,1,Bronze,Nellore,51,Female,0.09090909090909094
BK00368,CUST0418,STYLIST05,Manicure,2025-04-10,10,3,7,45,327,1,Gold,Nellore,26,Male,0.0
BK00369,CUST0153,STYLIST10,Manicure,2024-09-20,16,4,0,45,548,0,Silver,Nellore,41,Female,0.23076923076923073
BK00370,CUST0376,STYLIST04,Haircut,2025-08-09,16,5,14,30,387,1,Bronze,Nellore,42,Female,0.1333333333333333
BK00371,CUST0408,STYLIST10,Hair Spa,2025-10-11,17,5,1,60,793,1,Bronze,Chennai,25,Female,0.0
BK00372,CUST0266,STYLIST04,Hair Colour,2024-12-06,15,4,2,90,1348,1,Bronze,Chennai,57,Other,0.1428571428571429
BK00373,CUST0076,STYLIST03,Facial,2024-10-28,18,0,2,60,657,1,Silver,Hyderabad,21,Female,0.0
BK00374,CUST0455,STYLIST10,Hair Colour,2025-03-15,18,5,1,90,1450,1,Bronze,Hyderabad,33,Male,0.2727272727272727
BK00375,CUST0367,STYLIST08,Waxing,2026-01-02,12,4,1,30,400,1,Bronze,Bangalore,64,Female,0.30000000000000004
BK00376,CUST0229,STYLIST08,Waxing,2025-06-03,16,1,1,30,477,0,Bronze,Hyderabad,45,Female,0.25
BK00377,CUST0140,STYLIST02,Hair Colour,2026-02-27,12,4,0,90,1093,1,Silver,Chennai,27,Female,0.10526315789473684
BK00378,CUST0056,STYLIST07,Haircut,2024-08-11,18,6,1,30,224,1,Bronze,Nellore,47,Female,0.16666666666666663
BK00379,CUST0056,STYLIST05,Hair Spa,2024-09-19,14,3,0,60,938,1,Bronze,Nellore,47,Female,0.16666666666666663
BK00380,CUST0239,STYLIST10,Facial,2024-05-21,11,1,1,60,641,1,Bronze,Nellore,29,Male,0.07692307692307687
BK00381,CUST0174,STYLIST09,Hair Colour,2024-06-24,13,0,7,90,1298,1,Silver,Nellore,41,Female,0.08333333333333337
BK00382,CUST0140,STYLIST03,Haircut,2024-06-16,18,6,1,30,382,1,Silver,Chennai,27,Female,0.10526315789473684
BK00383,CUST0206,STYLIST03,Manicure,2024-11-16,11,5,1,45,310,1,Bronze,Nellore,54,Female,0.1333333333333333
BK00384,CUST0205,STYLIST03,Manicure,2026-04-30,17,3,7,45,441,1,Bronze,Nellore,44,Female,0.1428571428571429
BK00385,CUST0455,STYLIST06,Hair Colour,2024-11-29,18,4,2,90,1235,1,Bronze,Hyderabad,33,Male,0.2727272727272727
BK00386,CUST0149,STYLIST05,Facial,2025-11-02,13,6,2,60,642,1,Bronze,Chennai,29,Female,0.18181818181818177
BK00387,CUST0452,STYLIST09,Facial,2024-09-24,15,1,1,60,1039,1,Bronze,Hyderabad,35,Male,0.2857142857142857
BK00388,CUST0032,STYLIST07,Manicure,2026-03-24,12,1,1,45,457,1,Gold,Chennai,31,Female,0.07692307692307687
BK00389,CUST0284,STYLIST07,Waxing,2026-01-12,11,0,0,30,466,1,Bronze,Hyderabad,23,Female,0.09090909090909094
BK00390,CUST0115,STYLIST04,Hair Colour,2024-09-26,13,3,7,90,1246,1,Bronze,Nellore,18,Female,0.4375
BK00391,CUST0077,STYLIST09,Manicure,2026-01-09,10,4,0,45,467,1,Bronze,Hyderabad,50,Male,0.3076923076923077
BK00392,CUST0158,STYLIST01,Hair Colour,2025-12-08,9,0,0,90,835,1,Gold,Chennai,20,Female,0.11111111111111116
BK00393,CUST0195,STYLIST07,Haircut,2024-08-10,18,5,3,30,237,1,Silver,Chennai,31,Male,0.0
BK00394,CUST0288,STYLIST04,Haircut,2024-08-07,10,2,0,30,385,1,Gold,Chennai,56,Male,0.08333333333333337
BK00395,CUST0382,STYLIST05,Waxing,2025-07-11,19,4,3,30,351,0,Bronze,Nellore,40,Female,0.2142857142857143
BK00396,CUST0168,STYLIST07,Haircut,2025-10-30,11,3,2,30,248,1,Gold,Nellore,29,Female,0.25
BK00397,CUST0142,STYLIST01,Facial,2025-04-18,12,4,3,60,1042,1,Bronze,Nellore,35,Female,0.1428571428571429
BK00398,CUST0381,STYLIST05,Haircut,2024-05-17,11,4,0,30,218,1,Bronze,Nellore,22,Male,0.19999999999999996
BK00399,CUST0097,STYLIST05,Pedicure,2026-03-04,12,2,1,45,506,1,Bronze,Nellore,50,Male,0.2142857142857143
BK00400,CUST0354,STYLIST01,Facial,2025-10-06,18,0,2,60,695,1,Gold,Hyderabad,32,Female,0.18181818181818177
BK00401,CUST0265,STYLIST03,Facial,2024-12-17,12,1,0,60,874,1,Silver,Nellore,52,Female,0.15384615384615385
BK00402,CUST0448,STYLIST07,Waxing,2024-07-07,10,6,0,30,366,0,Silver,Nellore,22,Female,0.3076923076923077
BK00403,CUST0033,STYLIST02,Waxing,2025-02-12,11,2,0,30,397,1,Bronze,Nellore,18,Female,0.0
BK00404,CUST0282,STYLIST05,Pedicure,2024-09-01,11,6,1,45,494,1,Bronze,Nellore,47,Female,0.0
BK00405,CUST0333,STYLIST07,Pedicure,2024-08-05,20,0,0,45,469,1,Silver,Hyderabad,47,Female,0.09999999999999998
BK00406,CUST0150,STYLIST06,Haircut,2025-08-17,20,6,3,30,338,0,Bronze,Nellore,47,Female,0.23076923076923073
BK00407,CUST0489,STYLIST06,Haircut,2024-12-23,14,0,7,30,317,0,Gold,Bangalore,44,Male,0.21052631578947367
BK00408,CUST0282,STYLIST03,Manicure,2025-08-04,11,0,1,45,358,1,Bronze,Nellore,47,Female,0.0
BK00409,CUST0317,STYLIST08,Hair Spa,2025-02-26,11,2,0,60,848,1,Bronze,Nellore,18,Female,0.2222222222222222
BK00410,CUST0034,STYLIST01,Haircut,2025-06-19,15,3,3,30,279,1,Bronze,Bangalore,26,Female,0.375
BK00411,CUST0365,STYLIST02,Hair Spa,2025-08-21,11,3,1,60,777,1,Silver,Nellore,48,Female,0.2857142857142857
BK00412,CUST0125,STYLIST01,Waxing,2024-05-24,15,4,0,30,417,1,Platinum,Bangalore,44,Female,0.1428571428571429
BK00413,CUST0214,STYLIST10,Hair Colour,2024-09-10,9,1,3,90,1597,1,Bronze,Nellore,30,Male,0.19999999999999996
BK00414,CUST0174,STYLIST04,Hair Colour,2026-03-21,17,5,0,90,1518,1,Silver,Nellore,41,Female,0.08333333333333337
BK00415,CUST0121,STYLIST04,Manicure,2025-11-20,20,3,1,45,371,0,Silver,Nellore,46,Female,0.25
BK00416,CUST0121,STYLIST10,Haircut,2025-09-29,15,0,2,30,292,0,Silver,Nellore,46,Female,0.25
BK00417,CUST0437,STYLIST02,Facial,2025-02-25,11,1,0,60,1025,1,Bronze,Nellore,38,Female,0.09090909090909094
BK00418,CUST0239,STYLIST07,Bridal Package,2024-11-11,18,0,0,180,10218,1,Bronze,Nellore,29,Male,0.07692307692307687
BK00419,CUST0434,STYLIST08,Hair Spa,2025-03-31,18,0,1,60,948,1,Gold,Nellore,42,Female,0.1428571428571429
BK00420,CUST0241,STYLIST04,Hair Colour,2025-09-25,15,3,2,90,1510,1,Bronze,Nellore,24,Female,0.23076923076923073
BK00421,CUST0345,STYLIST02,Waxing,2025-01-04,16,5,1,30,499,1,Silver,Nellore,39,Female,0.3076923076923077
BK00422,CUST0362,STYLIST08,Pedicure,2024-12-04,12,2,0,45,408,1,Gold,Hyderabad,57,Female,0.30000000000000004
BK00423,CUST0335,STYLIST08,Hair Spa,2025-08-13,15,2,2,60,688,1,Bronze,Nellore,30,Female,0.0
BK00424,CUST0013,STYLIST08,Pedicure,2026-02-07,10,5,2,45,653,1,Silver,Bangalore,43,Female,0.2857142857142857
BK00425,CUST0102,STYLIST08,Pedicure,2025-07-11,11,4,1,45,427,1,Bronze,Nellore,34,Male,0.19999999999999996
BK00426,CUST0182,STYLIST05,Hair Spa,2025-02-14,14,4,0,60,677,0,Silver,Nellore,44,Male,0.36363636363636365
